ASD UPWINS base_fname,comment,datetime_readable,category,sub-category,genus,species,principal_part,growth_stage,health,location,DateTimeUniqueIdentifier,Instrument #,ASD base_fname
UPWINS_vegetation_NA_NA_20230809_091625.asd,vegetation_solar,2023-08-09 09:16:25,vegetation,NA,NA,NA,NA, M,NA,NA,20230809_091625,19089,vegetation_foxgl_midseaseon00023.asd
UPWINS_vegetation_NA_NA_20230809_091627.asd,vegetation_solar,2023-08-09 09:16:27,vegetation,NA,NA,NA,NA, M,NA,NA,20230809_091627,19089,vegetation_foxgl_midseaseon00024.asd
UPWINS_vegetation_NA_NA_20230809_091653.asd,vegetation_solar,2023-08-09 09:16:53,vegetation,NA,NA,NA,NA, M,NA,NA,20230809_091653,19089,vegetation_foxgl_midseaseon00025.asd
UPWINS_vegetation_NA_NA_20230809_091654.asd,vegetation_solar,2023-08-09 09:16:54,vegetation,NA,NA,NA,NA, M,NA,NA,20230809_091654,19089,vegetation_foxgl_midseaseon00026.asd
UPWINS_vegetation_NA_NA_20230809_091656.asd,vegetation_solar,2023-08-09 09:16:56,vegetation,NA,NA,NA,NA, M,NA,NA,20230809_091656,19089,vegetation_foxgl_midseaseon00027.asd
UPWINS_vegetation_NA_NA_20230809_091657.asd,vegetation_solar,2023-08-09 09:16:57,vegetation,NA,NA,NA,NA, M,NA,NA,20230809_091657,19089,vegetation_foxgl_midseaseon00028.asd
UPWINS_vegetation_NA_NA_20230809_091659.asd,vegetation_solar,2023-08-09 09:16:59,vegetation,NA,NA,NA,NA, M,NA,NA,20230809_091659,19089,vegetation_foxgl_midseaseon00029.asd
UPWINS_vegetation_mugwart_Morven_20230809_091753.asd,vegetation_solar,2023-08-09 09:17:53,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091753,19089,veg_mugwart_midseaseon00000.asd
UPWINS_vegetation_mugwart_Morven_20230809_091756.asd,vegetation_solar,2023-08-09 09:17:56,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091756,19089,veg_mugwart_midseaseon00001.asd
UPWINS_vegetation_mugwart_Morven_20230809_091758.asd,vegetation_solar,2023-08-09 09:17:58,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091758,19089,veg_mugwart_midseaseon00002.asd
UPWINS_vegetation_mugwart_Morven_20230809_091759.asd,vegetation_solar,2023-08-09 09:17:59,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091759,19089,veg_mugwart_midseaseon00003.asd
UPWINS_vegetation_mugwart_Morven_20230809_091802.asd,vegetation_solar,2023-08-09 09:18:02,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091802,19089,veg_mugwart_midseaseon00004.asd
UPWINS_vegetation_mugwart_Morven_20230809_091804.asd,vegetation_solar,2023-08-09 09:18:04,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091804,19089,veg_mugwart_midseaseon00005.asd
UPWINS_vegetation_mugwart_Morven_20230809_091805.asd,vegetation_solar,2023-08-09 09:18:05,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091805,19089,veg_mugwart_midseaseon00006.asd
UPWINS_vegetation_mugwart_Morven_20230809_091807.asd,vegetation_solar,2023-08-09 09:18:07,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091807,19089,veg_mugwart_midseaseon00007.asd
UPWINS_vegetation_mugwart_Morven_20230809_091808.asd,vegetation_solar,2023-08-09 09:18:08,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091808,19089,veg_mugwart_midseaseon00008.asd
UPWINS_vegetation_mugwart_Morven_20230809_091810.asd,vegetation_solar,2023-08-09 09:18:10,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091810,19089,veg_mugwart_midseaseon00009.asd
UPWINS_vegetation_mugwart_Morven_20230809_091812.asd,vegetation_solar,2023-08-09 09:18:12,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091812,19089,veg_mugwart_midseaseon00010.asd
UPWINS_vegetation_mugwart_Morven_20230809_091813.asd,vegetation_solar,2023-08-09 09:18:13,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091813,19089,veg_mugwart_midseaseon00011.asd
UPWINS_vegetation_mugwart_Morven_20230809_091815.asd,vegetation_solar,2023-08-09 09:18:15,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091815,19089,veg_mugwart_midseaseon00012.asd
UPWINS_vegetation_mugwart_Morven_20230809_091816.asd,vegetation_solar,2023-08-09 09:18:16,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091816,19089,veg_mugwart_midseaseon00013.asd
UPWINS_vegetation_mugwart_Morven_20230809_091818.asd,vegetation_solar,2023-08-09 09:18:18,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091818,19089,veg_mugwart_midseaseon00014.asd
UPWINS_vegetation_mugwart_Morven_20230809_091819.asd,vegetation_solar,2023-08-09 09:18:19,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091819,19089,veg_mugwart_midseaseon00015.asd
UPWINS_vegetation_mugwart_Morven_20230809_091821.asd,vegetation_solar,2023-08-09 09:18:21,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091821,19089,veg_mugwart_midseaseon00016.asd
UPWINS_vegetation_mugwart_Morven_20230809_091822.asd,vegetation_solar,2023-08-09 09:18:22,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091822,19089,veg_mugwart_midseaseon00017.asd
UPWINS_vegetation_mugwart_Morven_20230809_091824.asd,vegetation_solar,2023-08-09 09:18:24,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091824,19089,veg_mugwart_midseaseon00018.asd
UPWINS_vegetation_mugwart_Morven_20230809_091825.asd,vegetation_solar,2023-08-09 09:18:25,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091825,19089,veg_mugwart_midseaseon00019.asd
UPWINS_vegetation_mugwart_Morven_20230809_091827.asd,vegetation_solar,2023-08-09 09:18:27,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091827,19089,veg_mugwart_midseaseon00020.asd
UPWINS_vegetation_mugwart_Morven_20230809_091828.asd,vegetation_solar,2023-08-09 09:18:28,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091828,19089,veg_mugwart_midseaseon00021.asd
UPWINS_vegetation_mugwart_Morven_20230809_091830.asd,vegetation_solar,2023-08-09 09:18:30,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091830,19089,veg_mugwart_midseaseon00022.asd
UPWINS_vegetation_mugwart_Morven_20230809_091831.asd,vegetation_solar,2023-08-09 09:18:31,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091831,19089,veg_mugwart_midseaseon00023.asd
UPWINS_vegetation_mugwart_Morven_20230809_091833.asd,vegetation_solar,2023-08-09 09:18:33,vegetation,mugwart,NA,NA,NA, M,NA,Morven,20230809_091833,19089,veg_mugwart_midseaseon00024.asd
UPWINS_vegetation_iris_NA_20240303_162318.asd,,2024-03-03 16:23:18,vegetation,iris,NA,NA,NA,E,NA,NA,20240303_162318,19057,iris_E_L00000.asd
UPWINS_vegetation_iris_NA_20240303_162332.asd,,2024-03-03 16:23:32,vegetation,iris,NA,NA,NA,E,NA,NA,20240303_162332,19057,iris_E_L00001.asd
UPWINS_vegetation_iris_NA_20240303_162357.asd,,2024-03-03 16:23:57,vegetation,iris,NA,NA,NA,E,NA,NA,20240303_162357,19057,iris_E_L00002.asd
UPWINS_vegetation_iris_NA_20240303_162435.asd,,2024-03-03 16:24:35,vegetation,iris,NA,NA,L,E,NA,NA,20240303_162435,19057,iris_E_L_Base00000.asd
UPWINS_vegetation_iris_NA_20240303_162508.asd,,2024-03-03 16:25:08,vegetation,iris,NA,NA,L,E,NA,NA,20240303_162508,19057,iris_E_L_Tip00000.asd
UPWINS_vegetation_grass_NA_20240303_162948.asd,,2024-03-03 16:29:48,vegetation,grass,NA,NA,NA,NA,NA,NA,20240303_162948,19057,grass_lawn00000.asd
UPWINS_vegetation_grass_NA_20240303_163006.asd,,2024-03-03 16:30:06,vegetation,grass,NA,NA,NA,NA,NA,NA,20240303_163006,19057,grass_lawn_E00000.asd
UPWINS_vegetation_grass_NA_20240303_163020.asd,,2024-03-03 16:30:20,vegetation,grass,NA,NA,NA,NA,NA,NA,20240303_163020,19057,grass_lawn_E00001.asd
UPWINS_vegetation_grass_NA_20240303_163033.asd,,2024-03-03 16:30:33,vegetation,grass,NA,NA,NA,NA,NA,NA,20240303_163033,19057,grass_lawn_E00002.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083725.asd,initial delivery from box,2023-11-15 08:37:25,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083725,19089,Solidago_semp_stress_delivr00000.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083727.asd,initial delivery from box,2023-11-15 08:37:27,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083727,19089,Solidago_semp_stress_delivr00001.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083728.asd,initial delivery from box,2023-11-15 08:37:28,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083728,19089,Solidago_semp_stress_delivr00002.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083823.asd,initial delivery from box,2023-11-15 08:38:23,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083823,19089,Solidago_semp_stress_delivr00003.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083825.asd,initial delivery from box,2023-11-15 08:38:25,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083825,19089,Solidago_semp_stress_delivr00004.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083826.asd,initial delivery from box,2023-11-15 08:38:26,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083826,19089,Solidago_semp_stress_delivr00005.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083858.asd,initial delivery from box,2023-11-15 08:38:58,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083858,19089,Solidago_semp_stress_delivr00006.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083859.asd,initial delivery from box,2023-11-15 08:38:59,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083859,19089,Solidago_semp_stress_delivr00007.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083902.asd,initial delivery from box,2023-11-15 08:39:02,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083902,19089,Solidago_semp_stress_delivr00008.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083929.asd,initial delivery from box,2023-11-15 08:39:29,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083929,19089,Solidago_semp_stress_delivr00009.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083931.asd,initial delivery from box,2023-11-15 08:39:31,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083931,19089,Solidago_semp_stress_delivr00010.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_083932.asd,initial delivery from box,2023-11-15 08:39:32,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_083932,19089,Solidago_semp_stress_delivr00011.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_084007.asd,initial delivery from box,2023-11-15 08:40:07,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_084007,19089,Solidago_semp_stress_delivr00012.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_084009.asd,initial delivery from box,2023-11-15 08:40:09,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_084009,19089,Solidago_semp_stress_delivr00013.asd
UPWINS_Solidago_sempervirens_MX_NA_S_20231115_084010.asd,initial delivery from box,2023-11-15 08:40:10,target_vegetation,succulent,Solidago,sempervirens,MX,NA,S,NA,20231115_084010,19089,Solidago_semp_stress_delivr00014.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_074934.asd,young with orange rust mold,2023-11-29 07:49:34,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_074934,19089,Solidago_sempervirens_rust00000.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_074935.asd,young with orange rust mold,2023-11-29 07:49:35,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_074935,19089,Solidago_sempervirens_rust00001.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_074937.asd,young with orange rust mold,2023-11-29 07:49:37,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_074937,19089,Solidago_sempervirens_rust00002.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075001.asd,young with orange rust mold,2023-11-29 07:50:01,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075001,19089,Solidago_sempervirens_rust00003.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075002.asd,young with orange rust mold,2023-11-29 07:50:02,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075002,19089,Solidago_sempervirens_rust00004.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075004.asd,young with orange rust mold,2023-11-29 07:50:04,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075004,19089,Solidago_sempervirens_rust00005.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075116.asd,young with orange rust mold,2023-11-29 07:51:16,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075116,19089,Solidago_sempervirens_rust00006.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075117.asd,young with orange rust mold,2023-11-29 07:51:17,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075117,19089,Solidago_sempervirens_rust00007.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075119.asd,young with orange rust mold,2023-11-29 07:51:19,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075119,19089,Solidago_sempervirens_rust00008.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075244.asd,young with orange rust mold,2023-11-29 07:52:44,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075244,19089,Solidago_sempervirens_rust00009.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075246.asd,young with orange rust mold,2023-11-29 07:52:46,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075246,19089,Solidago_sempervirens_rust00010.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075247.asd,young with orange rust mold,2023-11-29 07:52:47,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075247,19089,Solidago_sempervirens_rust00011.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075320.asd,young with orange rust mold,2023-11-29 07:53:20,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075320,19089,Solidago_sempervirens_rust00012.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075322.asd,young with orange rust mold,2023-11-29 07:53:22,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075322,19089,Solidago_sempervirens_rust00013.asd
UPWINS_Solidago_sempervirens_MX_NA_R_20231129_075323.asd,young with orange rust mold,2023-11-29 07:53:23,target_vegetation,succulent,Solidago,sempervirens,MX,NA,R,NA,20231129_075323,19089,Solidago_sempervirens_rust00014.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231206_102326.asd,,2023-12-06 10:23:26,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231206_102326,19089,Solidago_semperv_L_Y1G_H00000.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231206_102328.asd,,2023-12-06 10:23:28,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231206_102328,19089,Solidago_semperv_L_Y1G_H00001.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231206_102329.asd,,2023-12-06 10:23:29,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231206_102329,19089,Solidago_semperv_L_Y1G_H00002.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110157.asd,,2023-12-27 11:01:57,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110157,19089,Solidago_semperv_L_Y1G_H00000.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110158.asd,,2023-12-27 11:01:58,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110158,19089,Solidago_semperv_L_Y1G_H00001.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110200.asd,,2023-12-27 11:02:00,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110200,19089,Solidago_semperv_L_Y1G_H00002.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110218.asd,,2023-12-27 11:02:18,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110218,19089,Solidago_semperv_L_Y1G_H00003.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110219.asd,,2023-12-27 11:02:19,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110219,19089,Solidago_semperv_L_Y1G_H00004.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110221.asd,,2023-12-27 11:02:21,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110221,19089,Solidago_semperv_L_Y1G_H00005.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110237.asd,,2023-12-27 11:02:37,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110237,19089,Solidago_semperv_L_Y1G_H00006.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110239.asd,,2023-12-27 11:02:39,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110239,19089,Solidago_semperv_L_Y1G_H00007.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110240.asd,,2023-12-27 11:02:40,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110240,19089,Solidago_semperv_L_Y1G_H00008.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110331.asd,,2023-12-27 11:03:31,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110331,19089,Solidago_semperv_L_Y1G_H00009.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110333.asd,,2023-12-27 11:03:33,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110333,19089,Solidago_semperv_L_Y1G_H00010.asd
UPWINS_Solidago_sempervirens_L_1G_H_20231227_110335.asd,,2023-12-27 11:03:35,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20231227_110335,19089,Solidago_semperv_L_Y1G_H00011.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100232.asd,,2024-01-03 10:02:32,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100232,19089,Solidago_semperv_L_Y1G_LLRZ00000.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100234.asd,,2024-01-03 10:02:34,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100234,19089,Solidago_semperv_L_Y1G_LLRZ00001.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100235.asd,,2024-01-03 10:02:35,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100235,19089,Solidago_semperv_L_Y1G_LLRZ00002.asd
UPWINS_Solidago_sempervirens_L_1G_H_20240103_100315.asd,,2024-01-03 10:03:15,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20240103_100315,19089,Solidago_semperv_L_Y1G_H00000.asd
UPWINS_Solidago_sempervirens_L_1G_H_20240103_100316.asd,,2024-01-03 10:03:16,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20240103_100316,19089,Solidago_semperv_L_Y1G_H00001.asd
UPWINS_Solidago_sempervirens_L_1G_H_20240103_100318.asd,,2024-01-03 10:03:18,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20240103_100318,19089,Solidago_semperv_L_Y1G_H00002.asd
UPWINS_Solidago_sempervirens_L_1G_H_20240103_100337.asd,,2024-01-03 10:03:37,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20240103_100337,19089,Solidago_semperv_L_Y1G_H00003.asd
UPWINS_Solidago_sempervirens_L_1G_H_20240103_100338.asd,,2024-01-03 10:03:38,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20240103_100338,19089,Solidago_semperv_L_Y1G_H00004.asd
UPWINS_Solidago_sempervirens_L_1G_H_20240103_100340.asd,,2024-01-03 10:03:40,target_vegetation,succulent,Solidago,sempervirens,L,1G,H,NA,20240103_100340,19089,Solidago_semperv_L_Y1G_H00005.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100841.asd,,2024-01-03 10:08:41,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100841,19089,Solidago_semperv_L_Y1G_LLRZ00003.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100843.asd,,2024-01-03 10:08:43,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100843,19089,Solidago_semperv_L_Y1G_LLRZ00004.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100844.asd,,2024-01-03 10:08:44,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100844,19089,Solidago_semperv_L_Y1G_LLRZ00005.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100914.asd,,2024-01-03 10:09:14,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100914,19089,Solidago_semperv_L_Y1G_LLRZ00006.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100915.asd,,2024-01-03 10:09:15,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100915,19089,Solidago_semperv_L_Y1G_LLRZ00007.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100917.asd,,2024-01-03 10:09:17,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100917,19089,Solidago_semperv_L_Y1G_LLRZ00008.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100941.asd,,2024-01-03 10:09:41,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100941,19089,Solidago_semperv_L_Y1G_LLRZ00009.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100943.asd,,2024-01-03 10:09:43,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100943,19089,Solidago_semperv_L_Y1G_LLRZ00010.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240103_100945.asd,,2024-01-03 10:09:45,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240103_100945,19089,Solidago_semperv_L_Y1G_LLRZ00011.asd
UPWINS_Solidago_sempervirens_L_1G_LLRZ_20240110_101845.asd,,2024-01-10 10:18:45,target_vegetation,succulent,Solidago,sempervirens,L,1G,LLRZ,NA,20240110_101845,19089,Solidago_semperv_L_Y1G_LLRZ00000.asd
